timestamps,TP9,AF7,AF8,TP10,Right AUX
1741723323.465,-36.133,-60.059,-33.691,-36.133,0.000
1741723323.469,20.508,1.465,-10.742,0.000,0.000
1741723323.473,13.672,6.836,5.371,6.836,0.000
1741723323.477,-45.410,-67.871,-8.789,-24.902,0.000
1741723323.481,-45.410,-2.441,-9.277,-26.367,0.000
1741723323.484,1.465,28.809,1.465,-8.789,0.000
1741723323.488,3.418,2.930,9.766,-1.953,0.000
1741723323.492,-50.293,-30.273,-15.625,-32.715,0.000
1741723323.496,-73.730,-28.809,-41.016,-51.758,0.000
1741723323.500,-41.504,-20.508,-35.156,-34.668,0.000
1741723323.504,-17.578,-34.668,-22.949,-19.043,0.000
1741723323.508,-31.738,-41.992,-16.113,-27.344,0.000
1741723323.512,-51.270,-17.090,-12.207,-34.668,0.000
1741723323.516,-33.691,-5.371,-8.789,-32.715,0.000
1741723323.520,-0.488,25.879,-7.812,-16.113,0.000
1741723323.524,-14.648,12.207,-18.066,-12.695,0.000
1741723323.527,-43.945,-13.184,-21.973,-29.785,0.000
1741723323.531,-38.086,-73.730,-25.391,-29.785,0.000
1741723323.535,5.859,-14.160,-12.695,-7.812,0.000
1741723323.539,14.648,14.160,11.719,3.906,0.000
1741723323.543,-35.156,14.648,2.441,-25.391,0.000
1741723323.547,-31.738,40.527,-7.812,-34.668,0.000
1741723323.551,6.348,-34.180,-12.695,-12.695,0.000
1741723323.555,-10.742,-80.566,-20.508,-16.113,0.000
1741723323.559,-42.480,-68.359,-20.508,-32.715,0.000
1741723323.563,-57.129,-4.395,-31.250,-51.270,0.000
1741723323.566,-26.855,3.418,-30.273,-38.086,0.000
1741723323.570,6.348,38.574,-14.648,-17.090,0.000
1741723323.574,-33.691,2.441,-12.695,-25.879,0.000
1741723323.578,-58.105,-67.383,-16.602,-33.203,0.000
1741723323.582,-22.461,-26.367,-10.254,-19.531,0.000
1741723323.586,11.719,4.883,-9.766,2.441,0.000
1741723323.590,-0.977,36.133,-13.672,4.395,0.000
1741723323.594,-49.805,-34.180,-27.832,-32.715,0.000
1741723323.598,-45.410,-76.172,-28.809,-38.086,0.000
1741723323.602,3.906,-25.391,-8.301,-8.301,0.000
1741723323.606,9.277,10.742,-10.254,0.977,0.000
1741723323.609,-29.785,-8.301,-21.973,-17.090,0.000
1741723323.613,-63.477,-117.188,-32.715,-46.387,0.000
1741723323.617,-14.160,-21.973,-9.277,-19.043,0.000
1741723323.621,24.414,56.641,11.719,3.418,0.000
1741723323.625,-21.484,-39.551,-3.418,-24.902,0.000
1741723323.629,-42.480,-35.156,-8.301,-35.156,0.000
1741723323.633,-19.043,-12.207,-13.184,-20.020,0.000
1741723323.637,0.977,59.082,-9.766,-8.301,0.000
1741723323.641,-23.926,3.906,-8.301,-17.090,0.000
1741723323.645,-46.387,-117.676,-23.926,-31.738,0.000
1741723323.648,-14.648,-7.812,-6.836,-8.789,0.000
1741723323.652,-16.113,-30.273,-7.324,-14.648,0.000
1741723323.656,-45.898,-89.355,-20.020,-33.691,0.000
1741723323.660,-54.199,-23.438,-10.742,-30.762,0.000
1741723323.664,-37.598,-39.551,-5.859,-25.391,0.000
1741723323.668,-7.324,10.254,-0.488,-4.395,0.000
1741723323.672,-7.324,89.844,-5.859,-3.906,0.000
1741723323.676,-52.246,13.672,-17.578,-36.621,0.000
1741723323.680,-62.988,-51.758,-19.531,-42.480,0.000
1741723323.684,-13.184,32.227,-20.508,-22.461,0.000
1741723323.688,33.203,56.641,5.371,10.742,0.000
1741723323.691,-15.625,-60.059,-2.930,-1.953,0.000
1741723323.695,-77.148,-91.797,-31.738,-57.129,0.000
1741723323.699,-41.016,-61.035,-16.113,-39.551,0.000
1741723323.703,-7.812,4.883,-24.902,-8.789,0.000
1741723323.707,-35.645,9.766,-40.039,-23.926,0.000
1741723323.711,-71.777,-55.176,-36.621,-50.293,0.000
1741723323.715,-55.176,-75.195,-28.809,-42.480,0.000
1741723323.719,-12.207,-14.648,-16.113,-17.090,0.000
1741723323.723,2.930,36.133,-6.836,-6.836,0.000
1741723323.727,-40.527,-6.348,-20.996,-37.598,0.000
1741723323.731,-53.223,3.906,-22.949,-52.734,0.000
1741723323.734,-9.277,-14.160,-16.602,-23.438,0.000
1741723323.738,2.930,-58.105,-20.508,-14.160,0.000
1741723323.742,-39.551,-72.754,-22.461,-30.762,0.000
1741723323.746,-65.918,-47.363,-26.855,-50.781,0.000
1741723323.750,-22.949,-32.715,-21.484,-36.621,0.000
1741723323.754,4.883,6.836,-10.254,-9.277,0.000
1741723323.758,-27.832,-31.250,-2.930,-16.113,0.000
1741723323.762,-56.152,-50.293,-9.277,-30.273,0.000
1741723323.766,-29.297,-42.969,-20.996,-11.230,0.000
1741723323.770,2.441,-45.410,-20.996,7.324,0.000
1741723323.774,-24.902,5.859,-25.879,-4.883,0.000
1741723323.777,-51.270,43.457,-16.602,-21.973,0.000
1741723323.781,-40.527,-33.691,-4.883,-24.902,0.000
1741723323.785,-35.645,-64.941,-22.461,-20.996,0.000
1741723323.789,-24.414,21.973,-18.066,-7.812,0.000
1741723323.793,-58.594,-33.203,-20.996,-25.879,0.000
1741723323.797,-86.914,-59.082,-36.133,-54.688,0.000
1741723323.801,-29.297,-12.695,-16.602,-23.438,0.000
1741723323.805,-3.906,-64.453,-6.348,-10.254,0.000
1741723323.809,-32.227,-83.008,-21.484,-34.668,0.000
1741723323.813,-52.246,-31.250,-37.598,-43.457,0.000
1741723323.817,-27.832,22.949,-28.320,-31.250,0.000
1741723323.820,1.465,-4.395,-18.066,-11.230,0.000
1741723323.824,-25.879,6.836,-7.324,-24.902,0.000
1741723323.828,-71.777,-49.805,-14.648,-58.105,0.000
1741723323.832,-33.203,-79.590,-6.348,-36.621,0.000
1741723323.836,3.906,35.645,7.324,-10.742,0.000
1741723323.840,-44.434,-43.945,-21.484,-32.715,0.000
1741723323.844,-71.777,-145.996,-34.668,-42.969,0.000
1741723323.848,-49.316,-85.938,-21.973,-30.762,0.000
1741723323.852,-11.230,0.000,-6.348,-14.648,0.000
1741723323.856,-9.766,37.109,-4.395,-11.230,0.000
1741723323.860,-42.969,-0.488,-9.766,-27.344,0.000
1741723323.863,-42.480,-77.148,-16.113,-31.738,0.000
1741723323.867,17.578,5.859,-0.977,0.488,0.000
1741723323.871,35.156,84.473,-3.906,11.719,0.000
1741723323.875,-20.508,3.418,-32.227,-26.367,0.000
1741723323.879,-54.199,-84.473,-43.945,-59.082,0.000
1741723323.883,-8.789,-76.172,-24.902,-36.621,0.000
1741723323.887,22.461,-52.734,-1.953,-10.742,0.000
1741723323.891,-24.902,-71.777,-15.137,-29.297,0.000
1741723323.895,-67.871,-87.402,-41.016,-44.922,0.000
1741723323.899,-37.109,-33.203,-36.621,-28.320,0.000
1741723323.903,12.207,-7.812,-2.441,6.836,0.000
1741723323.906,2.930,3.418,2.930,11.230,0.000
1741723323.910,-33.691,1.953,-4.395,-12.207,0.000
1741723323.914,-28.320,10.742,0.977,-13.184,0.000
1741723323.918,23.438,84.961,2.441,10.742,0.000
1741723323.922,26.367,-17.578,1.953,5.371,0.000
1741723323.926,-37.598,-122.070,-16.602,-32.227,0.000
1741723323.930,-38.574,-4.883,-21.973,-26.367,0.000
1741723323.934,16.602,83.496,6.348,10.742,0.000
1741723323.938,20.020,-12.695,8.789,14.160,0.000
1741723323.942,-30.762,-84.961,-19.531,-19.531,0.000
1741723323.945,-48.828,-47.363,-26.367,-38.086,0.000
1741723323.949,2.930,46.875,10.742,-6.348,0.000
1741723323.953,38.574,56.641,28.809,22.461,0.000
1741723323.957,6.348,-5.371,14.160,13.184,0.000
1741723323.961,-32.227,-18.555,6.348,-10.254,0.000
1741723323.965,-22.949,4.395,-2.441,-17.578,0.000
1741723323.969,9.766,-12.207,-15.137,-0.977,0.000
1741723323.973,5.859,-4.883,-11.230,2.441,0.000
1741723323.977,-29.297,-12.695,-9.277,-29.785,0.000
1741723323.981,-26.855,-33.203,-11.230,-33.203,0.000
1741723323.985,4.883,-36.621,-3.418,-5.859,0.000
1741723323.988,15.137,-35.645,3.906,7.324,0.000
1741723323.992,-30.762,-53.223,-9.766,-14.648,0.000
1741723323.996,-54.688,-77.148,-22.461,-39.551,0.000
1741723324.000,-6.348,-29.297,-17.090,-19.043,0.000
1741723324.004,18.066,16.602,-17.578,-2.930,0.000
1741723324.008,-19.043,20.996,-13.184,-9.766,0.000
1741723324.012,-44.434,40.039,4.883,-8.301,0.000
1741723324.016,-35.645,-57.617,-8.789,-21.484,0.000
1741723324.020,-9.277,-66.406,-23.926,-24.902,0.000
1741723324.024,-19.531,-39.062,-11.719,-24.414,0.000
1741723324.027,-51.270,-45.410,-7.812,-42.480,0.000
1741723324.031,-35.645,1.953,-21.973,-37.109,0.000
1741723324.035,-5.371,-33.203,-23.438,-21.973,0.000
1741723324.039,-18.066,-85.449,-21.973,-23.926,0.000
1741723324.043,-56.641,-41.016,-31.250,-35.645,0.000
1741723324.047,-44.922,30.273,-20.020,-37.109,0.000
1741723324.051,-9.766,-17.578,-24.902,-26.855,0.000
1741723324.055,-6.348,-42.480,-22.949,-18.066,0.000
1741723324.059,-24.902,50.781,-7.324,-25.879,0.000
1741723324.063,-45.898,21.484,-22.949,-40.039,0.000
1741723324.067,-16.113,-37.598,-22.949,-25.879,0.000
1741723324.070,0.977,-8.789,-12.695,-10.742,0.000
1741723324.074,-33.203,-58.594,-24.414,-23.438,0.000
1741723324.078,-69.824,-53.711,-39.551,-51.758,0.000
1741723324.082,-48.828,-1.953,-30.762,-48.340,0.000
1741723324.086,-5.859,-2.930,-24.902,-25.391,0.000
1741723324.090,-18.555,-14.648,-18.555,-26.367,0.000
1741723324.094,-58.594,-57.617,-12.207,-41.992,0.000
1741723324.098,-52.246,-63.477,-15.137,-38.574,0.000
1741723324.102,-2.441,49.316,-7.324,-5.859,0.000
1741723324.106,-0.488,61.035,-4.395,2.441,0.000
1741723324.110,-50.293,-73.730,-20.996,-27.344,0.000
1741723324.113,-52.734,-81.055,-30.273,-41.992,0.000
1741723324.117,-5.859,24.414,-16.602,-20.020,0.000
1741723324.121,-4.883,-43.945,-13.672,-22.461,0.000
1741723324.125,-37.598,-85.449,-20.020,-38.574,0.000
1741723324.129,-44.434,-15.137,-23.438,-31.738,0.000
1741723324.133,-5.859,17.578,-14.648,-13.672,0.000
1741723324.137,8.789,-6.836,-4.883,-10.742,0.000
1741723324.141,-7.812,-13.184,-0.977,-16.113,0.000
1741723324.145,-28.809,-19.043,-5.859,-21.484,0.000
1741723324.149,-33.691,-51.270,-6.348,-23.438,0.000
1741723324.153,4.883,24.414,-4.395,5.859,0.000
1741723324.156,2.441,46.387,-9.766,9.277,0.000
1741723324.160,-45.410,-69.336,-10.742,-18.066,0.000
1741723324.164,-30.762,-80.566,-4.883,-15.625,0.000
1741723324.168,30.273,-9.766,9.277,11.230,0.000
1741723324.172,17.090,-20.508,10.742,12.207,0.000
1741723324.176,-45.410,-51.758,-5.859,-10.742,0.000
1741723324.180,-47.852,-54.688,-0.977,-9.277,0.000
1741723324.184,-5.371,-22.949,7.324,6.348,0.000
1741723324.188,20.996,43.457,10.254,16.602,0.000
1741723324.192,-20.996,-51.270,-1.465,-11.230,0.000
1741723324.196,-61.523,-68.359,-17.578,-41.504,0.000
1741723324.199,-15.137,97.656,-9.766,-17.090,0.000
1741723324.203,4.395,0.000,-16.602,-10.254,0.000
1741723324.207,-24.902,-147.949,-12.207,-15.625,0.000
1741723324.211,-38.574,-51.758,-0.977,-21.973,0.000
1741723324.215,-22.461,59.570,12.207,-22.461,0.000
1741723324.219,-0.977,-15.137,20.020,-0.488,0.000
1741723324.223,-16.113,-44.922,9.277,-2.930,0.000
1741723324.227,-49.805,-15.137,-11.230,-30.762,0.000
1741723324.231,-42.480,-37.598,-12.207,-26.367,0.000
1741723324.235,-16.602,-54.199,2.930,-16.602,0.000
1741723324.239,-15.625,-28.809,-3.906,-21.484,0.000
1741723324.242,-41.992,23.438,-11.230,-27.832,0.000
1741723324.246,-64.941,3.418,-18.555,-35.645,0.000
1741723324.250,-16.602,12.207,-1.953,-12.207,0.000
1741723324.254,6.836,-47.363,11.230,-2.930,0.000
1741723324.258,-31.250,-59.570,4.395,-17.090,0.000
1741723324.262,-48.340,-2.441,4.883,-21.973,0.000
1741723324.266,-35.645,-71.777,-2.930,-18.555,0.000
1741723324.270,-2.930,-15.137,-8.301,-4.883,0.000
1741723324.274,-18.066,3.418,-13.184,-14.648,0.000
1741723324.278,-49.805,-52.246,-9.766,-30.273,0.000
1741723324.282,-29.297,-35.156,-0.977,-27.832,0.000
1741723324.285,1.953,-1.465,-0.488,-17.090,0.000
1741723324.289,-4.395,-16.602,-7.812,-11.719,0.000
1741723324.293,-35.645,8.301,-9.766,-21.484,0.000
1741723324.297,-45.898,18.555,-1.465,-27.344,0.000
1741723324.301,-15.137,-77.637,-6.836,-14.648,0.000
1741723324.305,-4.395,-88.379,-16.602,-18.066,0.000
1741723324.309,-36.621,-47.852,-19.043,-31.250,0.000
1741723324.313,-51.758,-15.137,-12.695,-28.809,0.000
1741723324.317,-16.602,20.996,-2.930,-17.578,0.000
1741723324.321,15.137,42.969,10.254,0.000,0.000
1741723324.324,-17.090,20.508,7.324,-10.742,0.000
1741723324.328,-45.898,-52.734,-2.441,-20.996,0.000
1741723324.332,-30.762,-87.891,-8.789,-14.648,0.000
1741723324.336,-8.789,-11.719,-15.137,-10.742,0.000
1741723324.340,-17.578,29.297,-18.555,-12.207,0.000
1741723324.344,-63.965,-64.941,-23.438,-29.785,0.000
1741723324.348,-40.527,-70.312,-0.977,-18.555,0.000
1741723324.352,4.395,8.301,7.812,-9.277,0.000
1741723324.356,-26.367,-57.129,-26.367,-26.855,0.000
1741723324.360,-61.035,-72.754,-32.227,-39.551,0.000
1741723324.364,-61.035,-47.852,-11.230,-41.016,0.000
1741723324.367,-17.090,-47.852,0.977,-13.672,0.000
1741723324.371,3.906,-24.902,-4.395,-6.836,0.000
1741723324.375,-13.672,-0.977,-4.395,-23.438,0.000
1741723324.379,-24.902,26.855,5.371,-33.691,0.000
1741723324.383,-4.395,79.590,-0.977,-18.066,0.000
1741723324.387,29.785,66.406,10.742,14.160,0.000
1741723324.391,-9.766,-63.477,8.301,-3.418,0.000
1741723324.395,-61.523,-119.629,-13.672,-35.156,0.000
1741723324.399,-20.996,-9.766,-0.977,-19.531,0.000
1741723324.403,17.090,27.832,-0.488,-9.766,0.000
1741723324.406,2.930,-45.410,-15.137,-19.531,0.000
1741723324.410,-1.953,24.414,-4.395,-12.207,0.000
1741723324.414,-14.160,10.254,-26.855,-25.879,0.000
1741723324.418,11.719,-16.602,-35.156,-11.230,0.000
1741723324.422,37.109,58.594,-9.277,11.719,0.000
1741723324.426,0.488,-10.742,-3.906,2.441,0.000
1741723324.430,-17.578,-62.988,-12.695,-10.254,0.000
1741723324.434,7.812,47.852,-17.578,-9.277,0.000
1741723324.438,20.508,21.484,-14.160,1.953,0.000
1741723324.442,-6.836,-79.590,-12.695,-0.977,0.000
1741723324.446,-15.625,-50.293,-4.395,-1.465,0.000
1741723324.449,1.953,-38.086,-4.883,-3.418,0.000
1741723324.453,12.207,-37.109,-9.766,1.953,0.000
1741723324.457,-11.230,-10.254,-8.789,-5.859,0.000
1741723324.461,-31.250,12.207,-0.488,-15.625,0.000
1741723324.465,-9.277,-16.113,0.977,-3.418,0.000
1741723324.469,36.133,6.348,4.883,20.508,0.000
1741723324.473,17.578,10.742,0.000,16.113,0.000
1741723324.477,-34.180,-43.945,-22.461,-16.602,0.000
1741723324.481,-33.203,9.766,-17.578,-23.438,0.000
1741723324.485,-3.418,-15.137,-7.324,-15.137,0.000
1741723324.489,6.348,-64.453,-2.441,-3.418,0.000
1741723324.492,-25.879,-80.566,-6.348,-10.742,0.000
1741723324.496,-45.410,-68.359,-15.625,-24.902,0.000
1741723324.500,5.859,19.043,-9.766,-6.836,0.000
1741723324.504,37.109,35.156,-2.441,7.324,0.000
1741723324.508,-30.273,-101.562,-24.414,-16.113,0.000
1741723324.512,-61.523,-92.285,-35.645,-41.016,0.000
1741723324.516,-3.418,55.176,-9.766,-21.484,0.000
1741723324.520,27.344,8.789,9.277,7.324,0.000
1741723324.524,1.465,-23.438,15.625,-0.488,0.000
1741723324.528,-19.531,34.668,12.695,-13.672,0.000
1741723324.532,-6.348,44.434,5.859,-10.742,0.000
1741723324.535,23.926,-0.977,1.465,-4.395,0.000
1741723324.539,8.301,-44.922,-7.812,-13.184,0.000
1741723324.543,-25.391,-17.578,-4.395,-24.414,0.000
1741723324.547,-19.531,39.062,0.000,-23.926,0.000
1741723324.551,1.465,33.203,-11.230,-13.672,0.000
1741723324.555,-0.488,-3.906,-21.484,-14.648,0.000
1741723324.559,-42.480,-41.504,-27.344,-40.527,0.000
1741723324.563,-62.500,-71.777,-21.973,-52.734,0.000
1741723324.567,-30.273,-94.727,-12.207,-37.598,0.000
1741723324.571,-2.930,-29.297,0.977,-23.926,0.000
1741723324.575,-30.273,10.742,4.883,-34.180,0.000
1741723324.578,-48.340,-101.074,4.395,-36.133,0.000
1741723324.582,-27.344,-61.035,-8.789,-31.250,0.000
1741723324.586,-14.648,-24.902,-25.391,-26.855,0.000
1741723324.590,-23.438,-62.500,-28.320,-33.203,0.000
1741723324.594,-47.363,-27.832,-16.113,-42.480,0.000
1741723324.598,-40.039,-29.785,-2.441,-34.668,0.000
1741723324.602,-14.160,-10.742,-12.207,-25.879,0.000
1741723324.606,-16.113,-20.020,-21.973,-25.879,0.000
1741723324.610,-44.922,-40.527,-21.973,-36.133,0.000
1741723324.614,-46.387,-51.758,-26.855,-41.016,0.000
1741723324.618,-16.113,-55.176,-23.438,-26.855,0.000
1741723324.621,10.742,52.734,0.977,2.441,0.000
1741723324.625,-34.180,-14.648,-7.812,-18.066,0.000
1741723324.629,-71.289,-67.871,-35.156,-40.039,0.000
1741723324.633,-21.973,19.531,-26.367,-22.461,0.000
1741723324.637,11.230,5.371,-3.906,-5.859,0.000
1741723324.641,-12.207,-76.172,5.371,-4.395,0.000
1741723324.645,-40.527,-47.363,2.930,-11.719,0.000
1741723324.649,-26.855,-24.414,-2.441,-16.602,0.000
1741723324.653,18.555,-30.273,0.488,0.488,0.000
1741723324.657,18.555,9.277,1.953,12.207,0.000
1741723324.660,-31.250,-30.762,-16.113,-16.113,0.000
1741723324.664,-22.461,53.711,-14.160,-19.043,0.000
1741723324.668,11.719,98.633,3.906,2.930,0.000
1741723324.672,10.254,-7.324,5.859,6.348,0.000
1741723324.676,-36.621,-70.801,-16.602,-22.461,0.000
1741723324.680,-53.223,-85.938,-31.738,-42.480,0.000
1741723324.684,-4.883,6.348,-16.113,-15.137,0.000
1741723324.688,14.160,52.734,-1.465,4.395,0.000
1741723324.692,-20.996,-51.270,-15.137,-18.066,0.000
1741723324.696,-38.086,-53.711,-24.902,-33.203,0.000
1741723324.700,-15.625,-39.551,-26.855,-24.902,0.000
1741723324.703,9.766,-51.758,-23.438,-13.672,0.000
1741723324.707,-9.277,-21.973,-14.648,-18.555,0.000
1741723324.711,-18.066,37.109,0.977,-30.762,0.000
1741723324.715,4.883,28.320,-1.465,-32.227,0.000
1741723324.719,27.832,-2.441,-13.672,-13.672,0.000
1741723324.723,13.184,-50.781,-17.578,-11.230,0.000
1741723324.727,-26.855,-68.848,-18.066,-28.809,0.000
1741723324.731,-29.785,-41.504,-14.648,-20.020,0.000
1741723324.735,3.418,-15.625,-3.906,2.441,0.000
1741723324.739,4.395,1.465,-0.977,6.836,0.000
1741723324.743,-36.133,-22.461,-15.625,-14.648,0.000
1741723324.746,-60.059,-67.383,-16.113,-33.203,0.000
1741723324.750,-10.254,-26.367,10.254,-2.441,0.000
1741723324.754,20.996,38.574,16.113,18.066,0.000
1741723324.758,-25.879,-28.809,-7.812,-15.137,0.000
1741723324.762,-49.805,46.875,-11.719,-33.203,0.000
1741723324.766,-28.320,-29.297,-14.648,-29.297,0.000
1741723324.770,-3.906,-105.957,-16.602,-22.461,0.000
1741723324.774,-9.277,40.527,0.000,-14.160,0.000
1741723324.778,-37.598,32.715,3.906,-24.414,0.000
1741723324.782,-36.133,-38.086,-5.859,-25.391,0.000
1741723324.785,4.883,-2.930,-4.883,-3.906,0.000
1741723324.789,-2.441,2.441,-3.418,-3.418,0.000
1741723324.793,-30.273,-6.348,-5.371,-14.648,0.000
1741723324.797,-18.555,5.371,-12.695,-9.277,0.000
1741723324.801,5.859,-55.176,-20.508,1.465,0.000
1741723324.805,8.301,-60.059,-18.066,-6.348,0.000
1741723324.809,-25.391,33.203,-18.555,-20.508,0.000
1741723324.813,-32.227,-40.527,-16.602,-15.137,0.000
1741723324.817,9.766,-50.781,-6.348,-2.441,0.000
1741723324.821,19.043,12.207,-7.812,1.465,0.000
1741723324.825,-12.207,-5.859,-20.020,-14.648,0.000
1741723324.828,-33.691,-7.324,-10.254,-24.414,0.000
1741723324.832,-10.254,-36.621,11.719,-2.930,0.000
1741723324.836,15.137,-20.996,19.043,13.672,0.000
1741723324.840,-24.902,-88.867,-6.836,-15.625,0.000
1741723324.844,-57.617,-63.965,-38.574,-41.016,0.000
1741723324.848,-37.109,-2.930,-36.133,-22.949,0.000
1741723324.852,3.418,-17.578,-14.648,3.906,0.000
1741723324.856,5.371,20.508,-14.160,-4.395,0.000
1741723324.860,-41.016,-51.270,-29.297,-32.227,0.000
1741723324.864,-47.852,-98.633,-31.250,-34.668,0.000
1741723324.868,-0.488,-22.461,-24.414,-15.137,0.000
1741723324.871,21.484,23.926,-6.348,0.977,0.000
1741723324.875,-30.762,-53.223,-18.555,-25.879,0.000
1741723324.879,-58.594,-75.684,-29.785,-45.410,0.000
1741723324.883,-11.719,-22.461,-13.672,-20.020,0.000
1741723324.887,23.926,22.949,-11.230,-9.277,0.000
1741723324.891,-0.977,53.223,-5.859,-13.672,0.000
1741723324.895,-45.898,-9.766,-6.836,-27.832,0.000
1741723324.899,-29.297,-40.527,-24.414,-33.203,0.000
1741723324.903,9.277,27.344,-30.273,-13.184,0.000
1741723324.907,-13.184,-21.973,-23.438,-15.625,0.000
1741723324.911,-50.293,-81.055,-14.160,-29.785,0.000
1741723324.914,-51.270,-96.191,-19.531,-30.762,0.000
1741723324.918,7.324,-33.691,-5.859,-1.465,0.000
1741723324.922,13.672,21.973,3.418,3.418,0.000
1741723324.926,-51.270,-46.387,-26.367,-27.344,0.000
1741723324.930,-63.965,-90.820,-41.992,-38.086,0.000
1741723324.934,-25.879,-22.949,-28.809,-25.391,0.000
1741723324.938,-1.465,42.969,-19.043,-12.207,0.000
1741723324.942,-38.086,-52.734,-27.832,-31.738,0.000
1741723324.946,-55.664,-51.758,-26.367,-43.457,0.000
1741723324.950,-27.344,18.555,-11.719,-27.832,0.000
1741723324.954,-7.812,20.996,-4.395,-11.230,0.000
1741723324.957,-31.738,-65.430,-9.766,-24.902,0.000
1741723324.961,-54.199,-55.176,-22.949,-42.969,0.000
1741723324.965,-32.227,0.488,-26.367,-32.715,0.000
1741723324.969,-3.418,-37.598,-24.414,-16.113,0.000
1741723324.973,-9.277,-60.547,-15.625,-18.066,0.000
1741723324.977,-43.945,-56.152,-14.160,-38.574,0.000
1741723324.981,-47.363,-48.828,-15.625,-37.598,0.000
1741723324.985,-14.648,-60.547,-21.484,-21.484,0.000
1741723324.989,-13.184,-44.922,-29.297,-26.367,0.000
1741723324.993,-49.805,-57.617,-22.461,-37.109,0.000
1741723324.997,-49.316,20.508,-7.812,-29.297,0.000
1741723325.000,-24.902,33.691,-16.602,-20.020,0.000
1741723325.004,-12.695,14.648,-21.484,-7.324,0.000
1741723325.008,-33.691,-3.906,-7.812,-13.184,0.000
1741723325.012,-71.289,-113.281,-12.207,-32.227,0.000
1741723325.016,-41.016,-77.637,-21.973,-17.090,0.000
1741723325.020,8.789,13.672,-11.230,17.090,0.000
1741723325.024,0.000,-9.277,-0.977,8.789,0.000
1741723325.028,0.000,-51.270,-6.836,-26.855,0.000
1741723325.032,0.000,35.645,-3.418,-11.719,0.000
1741723325.036,0.000,23.926,-10.742,7.324,0.000
1741723325.039,0.000,-45.410,-20.508,-13.184,0.000
1741723325.043,0.000,-0.488,-17.578,-31.738,0.000
1741723325.047,0.000,-59.570,-27.344,-37.109,0.000
1741723325.051,0.000,-77.637,-27.832,-24.902,0.000
1741723325.055,0.000,-69.824,-23.438,-16.602,0.000
1741723325.059,0.000,-75.195,-17.578,-20.508,0.000
1741723325.063,0.000,-1.953,-6.836,-20.996,0.000
1741723325.067,0.000,12.207,-7.324,-18.555,0.000
1741723325.071,0.977,-16.602,-17.578,-19.043,0.000
1741723325.075,-39.551,-46.875,-15.137,-27.832,0.000
1741723325.079,-63.965,-27.832,-4.395,-35.645,0.000
1741723325.082,-34.180,0.488,-11.230,-28.320,0.000
1741723325.086,-9.766,0.488,-19.531,-14.648,0.000
1741723325.090,-18.066,28.809,-12.695,-13.672,0.000
1741723325.094,-50.293,-30.273,-14.160,-22.461,0.000
1741723325.098,-43.945,-74.707,-10.742,-25.879,0.000
1741723325.102,11.719,6.348,8.789,-2.930,0.000
1741723325.106,4.395,34.668,2.930,0.488,0.000
1741723325.110,-48.340,-2.930,-16.602,-33.203,0.000
1741723325.114,-51.270,-66.895,-25.879,-44.434,0.000
1741723325.118,16.113,32.227,1.465,-4.395,0.000
1741723325.122,39.062,61.523,8.789,6.836,0.000
1741723325.125,-20.020,-77.637,-20.996,-26.367,0.000
1741723325.129,-51.270,-111.328,-21.973,-35.645,0.000
1741723325.133,-12.207,-24.902,-6.348,-12.695,0.000
1741723325.137,13.672,62.988,2.930,0.488,0.000
1741723325.141,-30.273,-6.836,-9.277,-22.949,0.000
1741723325.145,-57.129,-94.727,-20.996,-36.133,0.000
1741723325.149,-24.414,-63.477,-20.020,-26.367,0.000
1741723325.153,2.930,-22.949,-17.578,-25.391,0.000
1741723325.157,-17.578,13.184,-14.160,-34.180,0.000
1741723325.161,-45.898,39.551,-10.742,-44.922,0.000
1741723325.165,-37.109,15.625,-16.113,-36.133,0.000
1741723325.168,-1.953,9.277,-16.113,-20.020,0.000
1741723325.172,6.348,10.254,-7.324,-13.184,0.000
1741723325.176,-34.180,-23.926,-10.742,-20.996,0.000
1741723325.180,-47.852,-26.855,-19.531,-30.273,0.000
1741723325.184,-18.066,40.039,-23.926,-20.508,0.000
1741723325.188,-25.391,-47.363,-32.227,-22.949,0.000
1741723325.192,-61.523,-121.582,-35.156,-39.551,0.000
1741723325.196,-73.730,-79.590,-36.621,-43.945,0.000
1741723325.200,-41.504,-49.316,-26.855,-26.855,0.000
1741723325.204,0.000,19.531,1.953,4.883,0.000
1741723325.207,-20.020,24.414,2.930,-0.488,0.000
1741723325.211,-58.105,-45.410,-16.113,-21.484,0.000
1741723325.215,-30.273,-46.387,-13.184,-13.672,0.000
1741723325.219,6.348,21.973,-1.953,0.977,0.000
1741723325.223,-19.043,-7.324,-19.531,-9.277,0.000
1741723325.227,-50.293,-39.062,-42.969,-25.879,0.000
1741723325.231,-37.598,12.207,-40.527,-30.762,0.000
1741723325.235,-1.465,-11.719,-21.973,-14.648,0.000
1741723325.239,-3.906,-83.496,-12.695,-4.395,0.000
1741723325.243,-41.504,-83.496,-11.719,-23.926,0.000
1741723325.247,-42.969,5.371,-2.930,-22.949,0.000
1741723325.250,-3.418,30.762,9.277,1.465,0.000
1741723325.254,-2.441,-46.875,-6.836,-5.859,0.000
1741723325.258,-29.297,-30.762,-10.742,-16.602,0.000
1741723325.262,-44.922,-26.855,-11.230,-20.508,0.000
1741723325.266,-30.273,-33.203,-30.762,-27.832,0.000
1741723325.270,-5.371,5.371,-39.062,-21.973,0.000
