timestamps,PPG1,PPG2,PPG3,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
1741750510.234,31789.000,25156.000,36.000,93929.320,-0.001
1741750510.234,31898.000,25189.000,32.000,93929.320,-0.001
1741750510.234,31902.000,25158.000,80.000,93929.320,-0.001
1741750510.234,31846.000,25190.000,26.000,93929.320,-0.001
1741750510.234,31918.000,25178.000,26.000,93929.320,-0.001
1741750510.324,31902.000,25155.000,34.000,93929.406,0.003
1741750510.324,31902.000,25191.000,66.000,93929.406,0.003
1741750510.324,31906.000,25156.000,24.000,93929.406,0.003
1741750510.324,31980.000,25152.000,29.000,93929.406,0.003
1741750510.324,31903.000,25166.000,49.000,93929.406,0.003
1741750510.324,31927.000,25131.000,70.000,93929.406,0.003
1741750510.414,31910.000,25143.000,33.000,93929.500,-0.001
1741750510.414,31929.000,25151.000,97.000,93929.500,-0.001
1741750510.414,31865.000,25154.000,29.000,93929.500,-0.001
1741750510.414,31903.000,25175.000,35.000,93929.500,-0.001
1741750510.414,31922.000,25148.000,56.000,93929.500,-0.001
1741750510.414,31805.000,25180.000,30.000,93929.500,-0.000
1741750510.504,31909.000,25152.000,78.000,93929.586,0.003
1741750510.504,31874.000,25167.000,21.000,93929.586,0.003
1741750510.504,31898.000,25213.000,34.000,93929.586,0.003
1741750510.504,31905.000,25155.000,33.000,93929.586,0.003
1741750510.504,31915.000,25179.000,30.000,93929.586,0.003
1741750510.504,31906.000,25145.000,31.000,93929.586,0.003
1741750510.609,31898.000,25154.000,24.000,93929.695,-0.001
1741750510.609,31947.000,25122.000,30.000,93929.695,-0.001
1741750510.609,31902.000,25150.000,53.000,93929.695,-0.001
1741750510.609,31952.000,25153.000,32.000,93929.695,-0.001
1741750510.609,31935.000,25125.000,42.000,93929.695,-0.001
1741750510.609,31904.000,25160.000,87.000,93929.695,-0.001
1741750510.699,31894.000,25129.000,30.000,93929.781,0.003
1741750510.699,31896.000,25142.000,91.000,93929.781,0.003
1741750510.699,31826.000,25155.000,59.000,93929.781,0.003
1741750510.699,31908.000,25176.000,50.000,93929.781,0.003
1741750510.699,31841.000,25165.000,60.000,93929.781,0.003
1741750510.699,31842.000,25186.000,31.000,93929.781,0.003
1741750510.789,31899.000,25162.000,33.000,93929.875,-0.000
1741750510.789,31874.000,25174.000,32.000,93929.875,-0.000
1741750510.789,31933.000,25179.000,30.000,93929.875,-0.000
1741750510.789,31897.000,25161.000,25.000,93929.875,-0.000
1741750510.789,31944.000,25151.000,33.000,93929.875,-0.000
1741750510.789,31900.000,25120.000,30.000,93929.875,-0.000
1741750510.878,31902.000,25150.000,52.000,93929.961,0.003
1741750510.878,31965.000,25132.000,32.000,93929.961,0.003
1741750510.878,31900.000,25160.000,84.000,93929.961,0.003
1741750510.878,31911.000,25152.000,64.000,93929.961,0.003
1741750510.878,31896.000,25134.000,58.000,93929.961,0.003
1741750510.878,31914.000,25150.000,102.000,93929.961,0.003
1741750510.984,31805.000,25166.000,26.000,93930.070,-0.001
1741750510.984,31893.000,25148.000,56.000,93930.070,-0.001
1741750510.984,31847.000,25151.000,36.000,93930.070,-0.001
1741750510.984,31873.000,25132.000,33.000,93930.070,-0.001
1741750510.984,31906.000,25150.000,30.000,93930.070,-0.001
1741750510.984,31904.000,25155.000,24.000,93930.070,-0.001
1741750511.074,31899.000,25175.000,37.000,93930.156,0.003
1741750511.074,31899.000,25156.000,35.000,93930.156,0.003
1741750511.074,31948.000,25136.000,32.000,93930.156,0.003
1741750511.074,31906.000,25141.000,47.000,93930.156,0.003
1741750511.074,31909.000,25134.000,29.000,93930.156,0.003
1741750511.074,31917.000,25091.000,36.000,93930.156,0.003
1741750511.164,31901.000,25172.000,91.000,93930.250,-0.001
1741750511.164,31828.000,25158.000,33.000,93930.250,-0.001
1741750511.164,31904.000,25140.000,47.000,93930.250,-0.001
1741750511.164,31897.000,25154.000,68.000,93930.250,-0.001
1741750511.164,31904.000,25201.000,64.000,93930.250,-0.001
1741750511.164,31900.000,25146.000,53.000,93930.250,-0.001
1741750511.253,31855.000,25156.000,37.000,93930.336,0.003
1741750511.253,31901.000,25186.000,26.000,93930.336,0.003
1741750511.253,31890.000,25155.000,24.000,93930.336,0.003
1741750511.253,31918.000,25180.000,30.000,93930.336,0.003
1741750511.253,31893.000,25142.000,18.000,93930.336,0.003
1741750511.253,31953.000,25152.000,34.000,93930.336,0.003
1741750511.359,31898.000,25110.000,24.000,93930.445,-0.001
1741750511.359,31893.000,25154.000,62.000,93930.445,-0.001
1741750511.359,31967.000,25110.000,29.000,93930.445,-0.001
1741750511.359,31895.000,25112.000,35.000,93930.445,-0.001
1741750511.359,31897.000,25160.000,59.000,93930.445,-0.001
1741750511.359,31865.000,25147.000,24.000,93930.445,-0.001
1741750511.448,31903.000,25151.000,81.000,93930.531,0.002
1741750511.448,31809.000,25185.000,32.000,93930.531,0.002
1741750511.448,31899.000,25206.000,28.000,93930.531,0.002
1741750511.448,31901.000,25145.000,67.000,93930.531,0.002
1741750511.448,31839.000,25179.000,29.000,93930.531,0.002
1741750511.448,31898.000,25176.000,32.000,93930.531,0.002
1741750511.539,31907.000,25144.000,45.000,93930.625,-0.001
1741750511.539,31901.000,25188.000,29.000,93930.625,-0.001
1741750511.539,31910.000,25148.000,30.000,93930.625,-0.001
1741750511.539,31964.000,25168.000,31.000,93930.625,-0.001
1741750511.539,31904.000,25143.000,42.000,93930.625,-0.001
1741750511.539,31899.000,25153.000,46.000,93930.625,-0.001
1741750511.629,31913.000,25141.000,59.000,93930.711,0.003
1741750511.629,31927.000,25149.000,104.000,93930.711,0.003
1741750511.629,31864.000,25155.000,27.000,93930.711,0.003
1741750511.629,31905.000,25155.000,46.000,93930.711,0.003
1741750511.629,31903.000,25170.000,78.000,93930.711,0.003
1741750511.629,31808.000,25182.000,32.000,93930.711,0.003
1741750511.734,31903.000,25138.000,36.000,93930.820,-0.001
1741750511.734,31855.000,25154.000,25.000,93930.820,-0.001
1741750511.734,31894.000,25201.000,32.000,93930.820,-0.001
1741750511.734,31881.000,25149.000,19.000,93930.820,-0.001
1741750511.734,31931.000,25158.000,36.000,93930.820,-0.001
1741750511.734,31909.000,25149.000,29.000,93930.820,-0.001
1741750511.823,31885.000,25140.000,33.000,93930.906,0.002
1741750511.823,31922.000,25116.000,24.000,93930.906,0.002
1741750511.823,31894.000,25158.000,72.000,93930.906,0.003
1741750511.823,31916.000,25156.000,36.000,93930.906,0.003
1741750511.823,31900.000,25094.000,38.000,93930.906,0.003
1741750511.823,31894.000,25153.000,93.000,93930.906,0.003
1741750511.914,31863.000,25151.000,29.000,93931.000,-0.001
1741750511.914,31892.000,25166.000,78.000,93931.000,-0.001
1741750511.914,31875.000,25155.000,56.000,93931.000,-0.001
1741750511.914,31880.000,25192.000,29.000,93931.000,-0.001
1741750511.914,31872.000,25156.000,52.000,93931.000,-0.001
1741750511.914,31873.000,25114.000,32.000,93931.000,-0.001
1741750512.004,31914.000,25167.000,33.000,93931.086,0.003
1741750512.004,31903.000,25149.000,57.000,93931.086,0.003
1741750512.004,31933.000,25147.000,22.000,93931.086,0.003
1741750512.004,31902.000,25172.000,38.000,93931.086,0.003
1741750512.004,31979.000,25134.000,24.000,93931.086,0.003
1741750512.004,31896.000,25127.000,37.000,93931.086,0.003
1741750512.109,31903.000,25149.000,51.000,93931.195,-0.001
1741750512.109,31971.000,25140.000,27.000,93931.195,-0.001
1741750512.109,31905.000,25097.000,63.000,93931.195,-0.001
1741750512.109,31922.000,25131.000,56.000,93931.195,-0.001
1741750512.109,31929.000,25170.000,35.000,93931.195,-0.001
1741750512.109,31904.000,25153.000,104.000,93931.195,-0.001
1741750512.198,31793.000,25156.000,48.000,93931.281,0.002
1741750512.198,31905.000,25157.000,57.000,93931.281,0.002
1741750512.198,31898.000,25157.000,64.000,93931.281,0.002
1741750512.198,31821.000,25212.000,33.000,93931.281,0.002
1741750512.198,31878.000,25149.000,24.000,93931.281,0.002
1741750512.198,31948.000,25161.000,24.000,93931.281,0.002
1741750512.289,31904.000,25147.000,37.000,93931.375,-0.001
1741750512.289,31903.000,25146.000,27.000,93931.375,-0.001
1741750512.289,31972.000,25155.000,38.000,93931.375,-0.001
1741750512.289,31898.000,25066.000,29.000,93931.375,-0.001
1741750512.289,31925.000,25155.000,31.000,93931.375,-0.001
1741750512.289,31927.000,25121.000,30.000,93931.375,-0.001
1741750512.379,31901.000,25148.000,53.000,93931.461,0.003
1741750512.379,31865.000,25157.000,46.000,93931.461,0.003
1741750512.379,31904.000,25147.000,45.000,93931.461,0.003
1741750512.379,31888.000,25155.000,102.000,93931.461,0.003
1741750512.379,31911.000,25193.000,25.000,93931.461,0.003
1741750512.379,31899.000,25183.000,51.000,93931.461,0.003
1741750512.483,31890.000,25157.000,30.000,93931.570,-0.002
1741750512.483,31918.000,25196.000,23.000,93931.570,-0.002
1741750512.483,31854.000,25159.000,29.000,93931.570,-0.002
1741750512.483,31938.000,25155.000,31.000,93931.570,-0.002
1741750512.483,31894.000,25172.000,31.000,93931.570,-0.002
1741750512.483,31933.000,25140.000,37.000,93931.570,-0.002
1741750512.574,31913.000,25131.000,30.000,93931.656,0.003
1741750512.574,31895.000,25152.000,59.000,93931.656,0.003
1741750512.574,31905.000,25149.000,22.000,93931.656,0.003
1741750512.574,31897.000,25120.000,48.000,93931.656,0.003
1741750512.574,31905.000,25140.000,52.000,93931.656,0.003
1741750512.574,31865.000,25152.000,29.000,93931.656,0.003
1741750512.664,31911.000,25150.000,58.000,93931.750,-0.001
1741750512.664,31841.000,25126.000,23.000,93931.750,-0.001
1741750512.664,31910.000,25216.000,36.000,93931.750,-0.001
1741750512.664,31905.000,25144.000,65.000,93931.750,-0.001
1741750512.664,31844.000,25174.000,30.000,93931.750,-0.001
1741750512.664,31906.000,25194.000,31.000,93931.750,-0.001
1741750512.754,31898.000,25159.000,30.000,93931.836,0.003
1741750512.754,31923.000,25166.000,35.000,93931.836,0.003
1741750512.754,31902.000,25147.000,25.000,93931.836,0.003
1741750512.754,31957.000,25157.000,31.000,93931.836,0.003
1741750512.754,31897.000,25106.000,33.000,93931.836,0.003
1741750512.754,31929.000,25154.000,29.000,93931.836,0.003
1741750512.859,31945.000,25139.000,67.000,93931.945,-0.001
1741750512.859,31927.000,25152.000,62.000,93931.945,-0.001
1741750512.859,31894.000,25120.000,66.000,93931.945,-0.001
1741750512.859,31919.000,25133.000,33.000,93931.945,-0.001
1741750512.859,31896.000,25150.000,100.000,93931.945,-0.001
1741750512.859,31809.000,25171.000,34.000,93931.945,-0.001
1741750512.949,31938.000,25182.000,34.000,93932.031,0.003
1741750512.949,31952.000,25152.000,50.000,93932.031,0.003
1741750512.949,31852.000,25207.000,31.000,93932.031,0.003
1741750512.949,31897.000,25154.000,26.000,93932.031,0.003
1741750512.949,31906.000,25171.000,35.000,93932.031,0.003
1741750512.949,31901.000,25179.000,27.000,93932.031,0.003
1741750513.039,31896.000,25155.000,57.000,93932.125,-0.001
1741750513.039,31931.000,25151.000,29.000,93932.125,-0.000
1741750513.039,31892.000,25151.000,23.000,93932.125,-0.000
1741750513.039,31933.000,25143.000,75.000,93932.125,-0.000
1741750513.039,31911.000,25133.000,35.000,93932.125,-0.000
1741750513.039,31900.000,25147.000,79.000,93932.125,-0.000
1741750513.129,31869.000,25153.000,30.000,93932.211,0.003
1741750513.129,31900.000,25159.000,30.000,93932.211,0.003
1741750513.129,31909.000,25145.000,75.000,93932.211,0.003
1741750513.129,31825.000,25173.000,27.000,93932.211,0.003
1741750513.129,31902.000,25155.000,71.000,93932.211,0.003
1741750513.129,31839.000,25150.000,27.000,93932.211,0.003
1741750513.234,31898.000,25174.000,35.000,93932.320,-0.001
1741750513.234,31881.000,25146.000,20.000,93932.320,-0.001
1741750513.234,31909.000,25173.000,31.000,93932.320,-0.001
1741750513.234,31906.000,25157.000,37.000,93932.320,-0.001
1741750513.234,31947.000,25157.000,30.000,93932.320,-0.001
1741750513.234,31916.000,25128.000,29.000,93932.320,-0.001
1741750513.324,31904.000,25145.000,54.000,93932.406,0.003
1741750513.324,31947.000,25155.000,30.000,93932.406,0.003
1741750513.324,31904.000,25108.000,47.000,93932.406,0.003
1741750513.324,31867.000,25139.000,70.000,93932.406,0.003
1741750513.324,31919.000,25154.000,32.000,93932.406,0.003
1741750513.324,31902.000,25155.000,106.000,93932.406,0.003
1741750513.414,31830.000,25154.000,32.000,93932.500,-0.001
1741750513.414,31887.000,25188.000,34.000,93932.500,-0.001
1741750513.414,31902.000,25159.000,63.000,93932.500,-0.001
1741750513.414,31846.000,25184.000,33.000,93932.500,-0.001
1741750513.414,31905.000,25171.000,38.000,93932.500,-0.001
1741750513.414,31876.000,25158.000,31.000,93932.500,-0.001
1741750513.503,31918.000,25161.000,30.000,93932.586,0.003
1741750513.503,31897.000,25149.000,20.000,93932.586,0.003
1741750513.503,31982.000,25153.000,33.000,93932.586,0.003
1741750513.503,31905.000,25122.000,33.000,93932.586,0.003
1741750513.503,31907.000,25156.000,38.000,93932.586,0.003
1741750513.503,31932.000,25108.000,42.000,93932.586,0.003
1741750513.609,31896.000,25159.000,63.000,93932.695,-0.001
1741750513.609,31919.000,25152.000,35.000,93932.695,-0.001
1741750513.609,31905.000,25131.000,30.000,93932.695,-0.001
1741750513.609,31897.000,25152.000,102.000,93932.695,-0.001
1741750513.609,31828.000,25180.000,27.000,93932.695,-0.001
1741750513.609,31889.000,25178.000,53.000,93932.695,-0.001
1741750513.699,31905.000,25151.000,31.000,93932.781,0.003
1741750513.699,31904.000,25202.000,40.000,93932.781,0.003
1741750513.699,31891.000,25145.000,26.000,93932.781,0.003
1741750513.699,31934.000,25153.000,18.000,93932.781,0.003
1741750513.699,31891.000,25166.000,35.000,93932.781,0.003
1741750513.699,31920.000,25146.000,25.000,93932.781,0.003
1741750513.788,31932.000,25150.000,28.000,93932.875,-0.001
1741750513.788,31928.000,25149.000,78.000,93932.875,-0.001
1741750513.788,31962.000,25154.000,26.000,93932.875,-0.001
1741750513.788,31910.000,25130.000,38.000,93932.875,-0.001
1741750513.788,31899.000,25142.000,85.000,93932.875,-0.001
1741750513.788,31902.000,25151.000,29.000,93932.875,-0.001
1741750513.878,31910.000,25144.000,28.000,93932.961,0.003
1741750513.878,31889.000,25152.000,49.000,93932.961,0.003
1741750513.878,31880.000,25209.000,56.000,93932.961,0.003
1741750513.878,31898.000,25139.000,58.000,93932.961,0.003
1741750513.878,31831.000,25157.000,29.000,93932.961,0.003
1741750513.878,31906.000,25154.000,33.000,93932.961,0.003
1741750513.983,31896.000,25159.000,52.000,93933.070,-0.001
1741750513.983,31933.000,25197.000,32.000,93933.070,-0.001
1741750513.983,31895.000,25163.000,25.000,93933.070,-0.001
1741750513.983,31953.000,25158.000,34.000,93933.070,-0.001
1741750513.983,31916.000,25122.000,29.000,93933.070,-0.001
1741750513.983,31898.000,25152.000,56.000,93933.070,-0.001
1741750514.074,31948.000,25122.000,28.000,93933.156,0.003
1741750514.074,31903.000,25131.000,59.000,93933.156,0.003
1741750514.074,31905.000,25154.000,58.000,93933.156,0.003
1741750514.074,31906.000,25151.000,30.000,93933.156,0.003
1741750514.074,31899.000,25115.000,130.000,93933.156,0.003
1741750514.074,31807.000,25154.000,36.000,93933.156,0.003
1741750514.163,31928.000,25192.000,29.000,93933.250,-0.001
1741750514.163,31906.000,25169.000,48.000,93933.250,-0.001
1741750514.163,31840.000,25194.000,26.000,93933.250,-0.001
1741750514.163,31899.000,25187.000,32.000,93933.250,-0.001
1741750514.163,31953.000,25149.000,35.000,93933.250,-0.001
1741750514.163,31899.000,25188.000,33.000,93933.250,-0.001
1741750514.254,31904.000,25165.000,24.000,93933.336,0.004
1741750514.254,31957.000,25149.000,28.000,93933.336,0.004
1741750514.254,31896.000,25067.000,44.000,93933.336,0.004
1741750514.254,31903.000,25150.000,33.000,93933.336,0.004
1741750514.254,31906.000,25120.000,31.000,93933.336,0.004
1741750514.254,31903.000,25150.000,77.000,93933.336,0.004
1741750514.359,31854.000,25159.000,18.000,93933.445,-0.001
1741750514.359,31883.000,25165.000,35.000,93933.445,-0.001
1741750514.359,31905.000,25149.000,102.000,93933.445,-0.001
1741750514.359,31812.000,25188.000,30.000,93933.445,-0.001
1741750514.359,31904.000,25138.000,67.000,93933.445,-0.001
1741750514.359,31844.000,25154.000,42.000,93933.445,-0.001
1741750514.449,31902.000,25177.000,35.000,93933.531,0.003
1741750514.449,31913.000,25152.000,28.000,93933.531,0.003
1741750514.449,31941.000,25172.000,29.000,93933.531,0.003
1741750514.449,31904.000,25154.000,28.000,93933.531,0.003
1741750514.449,31915.000,25157.000,27.000,93933.531,0.003
1741750514.449,31928.000,25128.000,33.000,93933.531,0.003
1741750514.539,31921.000,25168.000,39.000,93933.625,-0.001
1741750514.539,31963.000,25153.000,34.000,93933.625,-0.001
1741750514.539,31905.000,25116.000,38.000,93933.625,-0.001
1741750514.539,31895.000,25157.000,82.000,93933.625,-0.001
1741750514.539,31877.000,25160.000,32.000,93933.625,-0.001
1741750514.539,31894.000,25151.000,74.000,93933.625,-0.001
1741750514.629,31893.000,25123.000,38.000,93933.711,0.004
1741750514.629,31900.000,25190.000,31.000,93933.711,0.004
1741750514.629,31904.000,25153.000,70.000,93933.711,0.004
1741750514.629,31839.000,25154.000,35.000,93933.711,0.004
1741750514.629,31913.000,25152.000,37.000,93933.711,0.004
1741750514.629,31914.000,25153.000,34.000,93933.711,0.004
1741750514.733,31910.000,25168.000,26.000,93933.820,-0.001
1741750514.733,31936.000,25151.000,19.000,93933.820,-0.001
1741750514.733,31978.000,25135.000,32.000,93933.820,-0.001
1741750514.733,31897.000,25088.000,33.000,93933.820,-0.001
1741750514.733,31920.000,25151.000,53.000,93933.820,-0.001
1741750514.733,31969.000,25141.000,30.000,93933.820,-0.001
1741750514.823,31932.000,25160.000,61.000,93933.906,0.002
1741750514.823,31860.000,25153.000,30.000,93933.906,0.002
1741750514.823,31910.000,25140.000,36.000,93933.906,0.002
1741750514.823,31904.000,25144.000,80.000,93933.906,0.002
1741750514.823,31823.000,25176.000,32.000,93933.906,0.003
1741750514.823,31908.000,25196.000,46.000,93933.906,0.003
1741750514.914,31907.000,25178.000,42.000,93934.000,-0.001
1741750514.914,31900.000,25217.000,34.000,93934.000,-0.001
1741750514.914,31891.000,25156.000,26.000,93934.000,-0.001
1741750514.914,31911.000,25155.000,28.000,93934.000,-0.001
1741750514.914,31904.000,25190.000,46.000,93934.000,-0.001
1741750514.914,31918.000,25151.000,20.000,93934.000,-0.001
1741750515.004,31933.000,25188.000,34.000,93934.086,0.004
1741750515.004,31903.000,25148.000,30.000,93934.086,0.004
1741750515.004,31939.000,25156.000,27.000,93934.086,0.004
1741750515.004,31912.000,25118.000,41.000,93934.086,0.004
1741750515.004,31903.000,25115.000,88.000,93934.086,0.004
1741750515.004,31863.000,25157.000,35.000,93934.086,0.004
1741750515.109,31918.000,25127.000,32.000,93934.195,-0.001
