timestamps,X,Y,Z
1741743598.035,0.329,0.146,-0.941
1741743598.035,0.332,0.154,-0.940
1741743598.095,0.333,0.147,-0.943
1741743598.095,0.333,0.148,-0.943
1741743598.095,0.332,0.146,-0.938
1741743598.155,0.334,0.146,-0.940
1741743598.155,0.332,0.148,-0.944
1741743598.155,0.336,0.148,-0.943
1741743598.219,0.335,0.148,-0.942
1741743598.219,0.331,0.148,-0.944
1741743598.219,0.335,0.147,-0.943
1741743598.264,0.332,0.150,-0.940
1741743598.264,0.331,0.150,-0.939
1741743598.264,0.330,0.150,-0.939
1741743598.321,0.329,0.149,-0.941
1741743598.321,0.333,0.149,-0.939
1741743598.321,0.330,0.146,-0.938
1741743598.380,0.332,0.148,-0.942
1741743598.380,0.332,0.147,-0.940
1741743598.380,0.329,0.149,-0.936
1741743598.440,0.332,0.148,-0.938
1741743598.440,0.331,0.145,-0.944
1741743598.440,0.331,0.147,-0.939
1741743598.500,0.330,0.146,-0.944
1741743598.500,0.334,0.145,-0.943
1741743598.500,0.333,0.148,-0.943
1741743598.545,0.335,0.147,-0.940
1741743598.545,0.328,0.145,-0.942
1741743598.545,0.333,0.148,-0.940
1741743598.605,0.333,0.145,-0.941
1741743598.605,0.331,0.144,-0.942
1741743598.605,0.331,0.148,-0.938
1741743598.665,0.331,0.144,-0.939
1741743598.665,0.331,0.149,-0.940
1741743598.665,0.332,0.149,-0.945
1741743598.725,0.331,0.151,-0.937
1741743598.725,0.332,0.154,-0.944
1741743598.725,0.332,0.149,-0.942
1741743598.774,0.332,0.147,-0.937
1741743598.774,0.329,0.149,-0.943
1741743598.774,0.332,0.146,-0.940
1741743598.830,0.333,0.147,-0.938
1741743598.830,0.332,0.150,-0.943
1741743598.830,0.330,0.145,-0.940
1741743598.890,0.331,0.146,-0.946
1741743598.890,0.333,0.146,-0.941
1741743598.890,0.330,0.147,-0.943
1741743598.949,0.333,0.147,-0.943
1741743598.949,0.333,0.151,-0.940
1741743598.949,0.331,0.147,-0.940
1741743598.995,0.334,0.148,-0.942
1741743598.995,0.331,0.145,-0.940
1741743598.995,0.333,0.152,-0.940
1741743599.059,0.331,0.146,-0.938
1741743599.059,0.330,0.147,-0.939
1741743599.059,0.330,0.147,-0.942
1741743599.116,0.332,0.145,-0.943
1741743599.116,0.328,0.148,-0.941
1741743599.116,0.334,0.149,-0.937
1741743599.175,0.336,0.151,-0.939
1741743599.175,0.333,0.144,-0.940
1741743599.175,0.332,0.150,-0.940
1741743599.220,0.332,0.141,-0.940
1741743599.220,0.332,0.148,-0.942
1741743599.220,0.330,0.148,-0.944
1741743599.281,0.334,0.145,-0.939
1741743599.281,0.332,0.144,-0.942
1741743599.281,0.332,0.147,-0.940
1741743599.342,0.334,0.144,-0.940
1741743599.342,0.331,0.151,-0.940
1741743599.342,0.333,0.147,-0.945
1741743599.399,0.329,0.143,-0.942
1741743599.399,0.330,0.149,-0.941
1741743599.399,0.333,0.148,-0.943
1741743599.459,0.329,0.147,-0.940
1741743599.459,0.330,0.146,-0.940
1741743599.459,0.330,0.147,-0.940
1741743599.505,0.335,0.145,-0.939
1741743599.505,0.332,0.151,-0.945
1741743599.505,0.331,0.146,-0.939
1741743599.566,0.330,0.145,-0.946
1741743599.566,0.333,0.144,-0.939
1741743599.566,0.331,0.145,-0.942
1741743599.625,0.330,0.146,-0.940
1741743599.625,0.331,0.144,-0.942
1741743599.625,0.329,0.146,-0.940
1741743599.672,0.332,0.144,-0.942
1741743599.672,0.335,0.149,-0.945
1741743599.672,0.329,0.150,-0.939
1741743599.730,0.332,0.149,-0.941
1741743599.730,0.330,0.147,-0.943
1741743599.730,0.331,0.147,-0.940
1741743599.790,0.333,0.145,-0.938
1741743599.790,0.331,0.151,-0.940
1741743599.790,0.328,0.148,-0.939
1741743599.865,0.333,0.150,-0.938
1741743599.865,0.335,0.148,-0.939
1741743599.865,0.332,0.146,-0.940
1741743599.899,0.339,0.149,-0.942
1741743599.899,0.329,0.147,-0.940
1741743599.899,0.331,0.147,-0.942
1741743599.958,0.337,0.147,-0.943
1741743599.958,0.331,0.146,-0.939
1741743599.958,0.330,0.147,-0.941
1741743600.015,0.336,0.149,-0.941
1741743600.015,0.337,0.148,-0.939
1741743600.015,0.333,0.147,-0.937
1741743600.075,0.330,0.146,-0.944
1741743600.075,0.334,0.147,-0.942
1741743600.075,0.332,0.147,-0.942
1741743600.137,0.334,0.144,-0.943
1741743600.137,0.329,0.147,-0.943
1741743600.137,0.336,0.147,-0.939
1741743600.184,0.334,0.147,-0.935
1741743600.184,0.334,0.149,-0.943
1741743600.184,0.331,0.146,-0.941
1741743600.239,0.331,0.148,-0.942
1741743600.239,0.331,0.149,-0.945
1741743600.239,0.332,0.148,-0.939
1741743600.300,0.336,0.148,-0.941
1741743600.300,0.329,0.146,-0.942
1741743600.300,0.332,0.148,-0.939
1741743600.359,0.333,0.147,-0.946
