timestamps,X,Y,Z
1741735520.744,0.309,-1.070,-0.089
1741735520.819,0.289,-1.066,-0.093
1741735520.819,0.260,-1.006,-0.075
1741735520.819,0.266,-0.990,-0.069
1741735520.862,0.269,-1.008,-0.062
1741735520.862,0.261,-0.994,-0.045
1741735520.862,0.254,-1.010,-0.049
1741735520.923,0.240,-1.016,-0.042
1741735520.923,0.237,-1.041,-0.033
1741735520.923,0.226,-1.034,-0.036
1741735520.970,0.213,-1.012,-0.029
1741735520.970,0.206,-0.989,-0.017
1741735520.970,0.210,-0.977,-0.013
1741735521.027,0.204,-0.955,-0.010
1741735521.027,0.189,-0.954,-0.013
1741735521.027,0.181,-0.951,-0.021
1741735521.087,0.184,-0.947,-0.016
1741735521.087,0.199,-0.941,-0.018
1741735521.087,0.203,-0.942,-0.014
1741735521.147,0.222,-0.990,-0.014
1741735521.147,0.229,-1.032,-0.011
1741735521.147,0.224,-1.079,-0.014
1741735521.207,0.217,-1.111,-0.021
1741735521.207,0.195,-1.096,-0.027
1741735521.207,0.176,-1.071,-0.017
1741735521.255,0.243,-1.130,0.005
1741735521.255,0.235,-1.108,0.000
1741735521.255,0.211,-1.073,0.003
1741735521.312,0.222,-1.078,0.014
1741735521.312,0.251,-1.137,0.009
1741735521.312,0.235,-1.169,-0.009
1741735521.373,0.200,-1.116,0.004
1741735521.373,0.210,-1.028,0.031
1741735521.373,0.217,-1.001,0.022
1741735521.434,0.199,-0.948,0.012
1741735521.434,0.150,-0.875,0.010
1741735521.434,0.140,-0.862,0.018
1741735521.494,0.137,-0.779,0.022
1741735521.494,0.147,-0.699,0.037
1741735521.494,0.182,-0.664,0.058
1741735521.541,0.220,-0.694,0.056
1741735521.541,0.221,-0.745,0.066
1741735521.541,0.237,-0.765,0.091
1741735521.597,0.229,-0.803,0.085
1741735521.597,0.228,-0.796,0.078
1741735521.597,0.302,-0.882,0.121
1741735521.657,0.328,-0.953,0.135
1741735521.657,0.393,-1.084,0.166
1741735521.657,0.423,-1.163,0.196
1741735521.702,0.343,-1.106,0.196
1741735521.702,0.298,-1.125,0.210
1741735521.702,0.071,-1.249,0.417
1741735521.765,0.593,-1.029,0.426
1741735521.765,0.653,-0.835,0.489
1741735521.765,0.469,-0.708,0.485
1741735521.837,0.575,-0.819,0.433
1741735521.837,0.349,-0.942,0.305
1741735521.837,0.196,-0.882,0.180
1741735521.884,0.139,-0.943,0.067
1741735521.884,0.197,-0.969,0.000
1741735521.884,0.222,-1.037,-0.017
1741735521.943,0.215,-1.034,-0.019
1741735521.943,0.154,-1.019,-0.001
1741735521.943,0.281,-0.963,0.009
1741735521.987,0.148,-0.936,0.001
1741735521.987,0.239,-0.940,-0.009
1741735521.987,0.314,-0.973,-0.024
1741735522.051,0.164,-1.030,0.088
1741735522.051,-0.152,-1.133,0.202
1741735522.051,0.012,-1.035,0.107
1741735522.107,0.163,-1.001,0.032
1741735522.107,0.346,-0.955,-0.017
1741735522.107,0.285,-0.877,0.055
1741735522.155,0.268,-0.926,0.159
1741735522.155,0.239,-0.959,0.187
1741735522.155,0.269,-0.926,0.174
1741735522.212,0.278,-0.940,0.125
1741735522.212,0.291,-0.936,0.106
1741735522.212,0.276,-0.949,0.104
1741735522.273,0.294,-0.916,0.140
1741735522.273,0.288,-0.926,0.172
1741735522.273,0.273,-0.944,0.200
1741735522.336,0.271,-0.938,0.190
1741735522.336,0.275,-0.940,0.158
1741735522.336,0.250,-0.940,0.123
1741735522.395,0.222,-0.947,0.096
1741735522.395,0.210,-0.955,0.087
1741735522.395,0.237,-0.961,0.141
1741735522.437,0.295,-0.936,0.165
1741735522.437,0.301,-0.899,0.175
1741735522.437,0.335,-0.931,0.177
1741735522.498,0.282,-0.932,0.170
1741735522.498,0.238,-0.942,0.151
1741735522.498,0.201,-0.956,0.138
1741735522.558,0.201,-0.955,0.122
1741735522.633,0.203,-0.936,0.108
1741735522.633,0.199,-0.949,0.122
1741735522.633,0.209,-0.964,0.142
1741735522.665,0.225,-0.962,0.152
1741735522.665,0.233,-0.947,0.147
1741735522.665,0.251,-0.950,0.137
1741735522.722,0.247,-0.940,0.123
1741735522.722,0.229,-0.929,0.111
1741735522.722,0.232,-0.938,0.114
1741735522.782,0.227,-0.949,0.136
1741735522.782,0.217,-0.948,0.156
1741735522.782,0.218,-0.950,0.178
1741735522.843,0.232,-0.946,0.195
1741735522.843,0.257,-0.946,0.195
1741735522.843,0.259,-0.932,0.183
1741735522.891,0.246,-0.938,0.165
1741735522.891,0.229,-0.942,0.157
1741735522.891,0.230,-0.936,0.158
1741735522.948,0.239,-0.941,0.160
1741735522.948,0.252,-0.949,0.161
1741735522.948,0.238,-0.943,0.158
1741735523.008,0.228,-0.952,0.150
1741735523.008,0.224,-0.950,0.139
1741735523.008,0.239,-0.954,0.127
1741735523.067,0.243,-0.946,0.121
1741735523.067,0.228,-0.935,0.133
1741735523.067,0.223,-0.949,0.160
1741735523.128,0.233,-0.950,0.164
1741735523.128,0.240,-0.951,0.149
1741735523.128,0.233,-0.937,0.140
1741735523.177,0.188,-0.889,0.111
1741735523.177,0.217,-0.980,0.164
1741735523.177,0.222,-0.958,0.186
1741735523.236,0.256,-0.953,0.175
1741735523.236,0.293,-0.936,0.158
1741735523.236,0.301,-0.927,0.134
1741735523.293,0.289,-0.929,0.114
1741735523.293,0.246,-0.950,0.107
1741735523.293,0.210,-0.950,0.131
1741735523.353,0.200,-0.960,0.165
1741735523.353,0.204,-0.958,0.183
1741735523.353,0.231,-0.947,0.168
1741735523.398,0.254,-0.933,0.147
1741735523.398,0.254,-0.945,0.130
1741735523.398,0.231,-0.952,0.128
1741735523.475,0.209,-0.952,0.129
1741735523.475,0.209,-0.955,0.130
1741735523.475,0.219,-0.953,0.138
1741735523.520,0.236,-0.938,0.136
1741735523.520,0.235,-0.942,0.132
1741735523.520,0.229,-0.944,0.126
1741735523.578,0.223,-0.940,0.119
1741735523.578,0.233,-0.957,0.117
1741735523.578,0.230,-0.964,0.115
1741735523.623,0.222,-0.955,0.124
1741735523.623,0.232,-0.959,0.123
1741735523.623,0.243,-0.948,0.116
1741735523.683,0.240,-0.947,0.115
1741735523.683,0.241,-0.948,0.119
1741735523.683,0.239,-0.951,0.125
1741735523.745,0.238,-0.946,0.127
1741735523.745,0.232,-0.947,0.122
1741735523.745,0.229,-0.954,0.112
1741735523.802,0.227,-0.950,0.117
1741735523.802,0.228,-0.940,0.113
1741735523.802,0.233,-0.951,0.108
1741735523.863,0.229,-0.954,0.103
1741735523.863,0.228,-0.949,0.097
1741735523.863,0.222,-0.947,0.102
1741735523.908,0.224,-0.956,0.100
1741735523.908,0.221,-0.963,0.107
1741735523.908,0.218,-0.959,0.106
1741735523.986,0.216,-0.960,0.106
1741735523.986,0.220,-0.950,0.103
1741735523.986,0.228,-0.958,0.102
1741735524.028,0.231,-0.955,0.098
1741735524.028,0.220,-0.953,0.102
1741735524.028,0.222,-0.954,0.110
1741735524.088,0.223,-0.959,0.112
1741735524.088,0.228,-0.959,0.113
1741735524.088,0.226,-0.949,0.107
1741735524.133,0.220,-0.936,0.102
1741735524.133,0.243,-0.961,0.117
1741735524.133,0.223,-0.951,0.105
1741735524.193,0.216,-0.949,0.102
1741735524.193,0.225,-0.957,0.109
1741735524.193,0.237,-0.957,0.101
1741735524.286,0.241,-0.945,0.095
1741735524.286,0.227,-0.960,0.097
1741735524.286,0.215,-0.960,0.105
1741735524.301,0.217,-0.951,0.117
1741735524.301,0.234,-0.955,0.119
1741735524.301,0.243,-0.948,0.120
1741735524.358,0.237,-0.949,0.119
1741735524.358,0.225,-0.950,0.118
1741735524.358,0.226,-0.955,0.112
1741735524.418,0.221,-0.958,0.107
1741735524.418,0.222,-0.963,0.112
1741735524.418,0.221,-0.966,0.105
1741735524.478,0.216,-0.962,0.099
1741735524.478,0.200,-0.944,0.082
1741735524.478,0.182,-0.938,0.112
1741735524.569,0.176,-0.949,0.177
1741735524.569,0.211,-0.951,0.206
1741735524.569,0.248,-0.938,0.164
1741735524.585,0.268,-0.935,0.135
1741735524.585,0.261,-0.925,0.127
1741735524.585,0.262,-0.938,0.134
1741735524.644,0.241,-0.937,0.148
1741735524.644,0.227,-0.949,0.163
1741735524.644,0.237,-0.950,0.159
1741735524.703,0.258,-0.936,0.151
1741735524.703,0.265,-0.929,0.145
1741735524.703,0.256,-0.939,0.146
1741735524.763,0.239,-0.940,0.145
1741735524.763,0.232,-0.947,0.145
1741735524.763,0.229,-0.948,0.143
1741735524.823,0.240,-0.941,0.141
1741735524.823,0.254,-0.941,0.133
1741735524.823,0.268,-0.947,0.131
1741735524.868,0.254,-0.950,0.125
1741735524.868,0.231,-0.958,0.117
1741735524.868,0.220,-0.964,0.112
1741735524.928,0.218,-0.958,0.115
1741735524.928,0.216,-0.958,0.117
1741735524.928,0.244,-0.945,0.119
1741735524.988,0.246,-0.947,0.127
1741735524.988,0.228,-0.941,0.132
1741735524.988,0.225,-0.948,0.138
1741735525.048,0.240,-0.945,0.135
1741735525.048,0.241,-0.944,0.132
1741735525.048,0.255,-0.945,0.131
1741735525.097,0.253,-0.943,0.129
1741735525.097,0.250,-0.940,0.133
1741735525.097,0.227,-0.950,0.128
1741735525.153,0.232,-0.956,0.124
1741735525.153,0.241,-0.950,0.116
1741735525.153,0.253,-0.955,0.104
1741735525.213,0.242,-0.941,0.100
1741735525.213,0.233,-0.949,0.099
1741735525.213,0.232,-0.965,0.113
1741735525.274,0.219,-0.957,0.126
1741735525.274,0.223,-0.955,0.133
1741735525.274,0.235,-0.947,0.132
1741735525.318,0.247,-0.939,0.127
1741735525.318,0.247,-0.947,0.123
1741735525.318,0.233,-0.949,0.122
1741735525.381,0.220,-0.956,0.124
1741735525.381,0.223,-0.951,0.118
1741735525.381,0.228,-0.952,0.121
1741735525.437,0.234,-0.945,0.125
1741735525.437,0.237,-0.946,0.123
1741735525.437,0.243,-0.955,0.116
1741735525.497,0.233,-0.950,0.109
1741735525.497,0.221,-0.960,0.110
1741735525.497,0.223,-0.956,0.121
1741735525.542,0.231,-0.955,0.126
1741735525.542,0.247,-0.951,0.129
1741735525.542,0.247,-0.943,0.117
1741735525.602,0.244,-0.948,0.111
1741735525.602,0.233,-0.948,0.111
1741735525.602,0.229,-0.950,0.124
1741735525.666,0.226,-0.954,0.126
1741735525.666,0.245,-0.948,0.129
1741735525.666,0.255,-0.939,0.122
1741735525.726,0.242,-0.941,0.120
1741735525.726,0.220,-0.955,0.116
1741735525.726,0.218,-0.959,0.124
1741735525.767,0.225,-0.949,0.126
1741735525.767,0.246,-0.948,0.124
1741735525.767,0.245,-0.936,0.117
1741735525.828,0.237,-0.947,0.121
1741735525.828,0.225,-0.954,0.125
1741735525.828,0.143,-0.853,0.061
1741735525.888,0.213,-1.000,0.170
1741735525.888,0.257,-0.964,0.187
1741735525.888,0.286,-0.937,0.124
1741735525.947,0.293,-0.921,0.078
1741735525.947,0.287,-0.936,0.051
1741735525.947,0.258,-0.949,0.054
1741735526.008,0.230,-0.958,0.103
1741735526.008,0.211,-0.976,0.160
1741735526.008,0.201,-0.965,0.186
1741735526.054,0.253,-0.960,0.143
1741735526.054,0.263,-0.936,0.088
1741735526.054,0.246,-0.939,0.070
1741735526.113,0.220,-0.959,0.098
1741735526.113,0.198,-0.969,0.134
1741735526.113,0.209,-0.974,0.130
1741735526.174,0.227,-0.976,0.110
1741735526.174,0.231,-0.966,0.094
1741735526.174,0.229,-0.967,0.087
1741735526.236,0.220,-0.984,0.096
1741735526.236,0.210,-0.971,0.104
1741735526.236,0.182,-0.964,0.096
1741735526.277,0.187,-0.965,0.093
1741735526.277,0.198,-0.970,0.075
1741735526.277,0.190,-0.987,0.068
1741735526.337,0.188,-0.988,0.080
1741735526.337,0.186,-0.996,0.089
1741735526.337,0.199,-0.974,0.091
1741735526.397,0.191,-0.959,0.116
1741735526.397,0.181,-0.948,0.152
1741735526.397,0.206,-0.989,0.144
1741735526.476,0.219,-0.988,0.129
1741735526.476,0.196,-0.945,0.132
1741735526.476,0.177,-0.954,0.145
1741735526.518,0.190,-0.920,0.164
1741735526.518,0.213,-0.920,0.174
1741735526.518,0.201,-0.894,0.196
1741735526.563,0.223,-0.904,0.223
1741735526.563,0.233,-0.896,0.242
1741735526.563,0.234,-0.895,0.265
1741735526.623,0.244,-0.903,0.259
1741735526.623,0.270,-0.895,0.276
1741735526.623,0.289,-0.908,0.290
1741735526.697,0.293,-0.924,0.261
1741735526.697,0.276,-0.910,0.233
1741735526.697,0.280,-0.911,0.234
1741735526.744,0.296,-0.907,0.260
1741735526.744,0.301,-0.910,0.268
1741735526.744,0.318,-0.885,0.256
1741735526.790,0.342,-0.885,0.247
1741735526.790,0.315,-0.888,0.258
1741735526.790,0.340,-0.903,0.265
1741735526.847,0.334,-0.899,0.301
1741735526.847,0.369,-0.897,0.252
1741735526.847,0.341,-0.919,0.270
1741735526.907,0.306,-0.908,0.241
1741735526.907,0.287,-0.900,0.230
1741735526.907,0.273,-0.900,0.254
1741735526.952,0.262,-0.919,0.264
1741735526.952,0.263,-0.927,0.256
1741735526.952,0.250,-0.931,0.246
1741735527.016,0.218,-0.927,0.240
1741735527.016,0.201,-0.932,0.235
1741735527.016,0.190,-0.933,0.237
1741735527.076,0.205,-0.928,0.227
1741735527.076,0.214,-0.932,0.232
1741735527.076,0.217,-0.943,0.225
1741735527.133,0.214,-0.939,0.236
1741735527.133,0.222,-0.923,0.249
1741735527.133,0.234,-0.919,0.259
1741735527.193,0.239,-0.919,0.248
1741735527.193,0.232,-0.932,0.257
1741735527.193,0.218,-0.932,0.257
1741735527.238,0.222,-0.922,0.257
1741735527.238,0.236,-0.916,0.261
1741735527.238,0.239,-0.915,0.277
1741735527.302,0.227,-0.928,0.255
1741735527.302,0.204,-0.940,0.233
1741735527.302,0.212,-0.932,0.232
1741735527.358,0.225,-0.929,0.238
1741735527.358,0.231,-0.926,0.252
1741735527.358,0.226,-0.919,0.262
1741735527.419,0.225,-0.935,0.253
1741735527.419,0.209,-0.939,0.232
1741735527.419,0.207,-0.931,0.232
1741735527.463,0.215,-0.929,0.242
1741735527.463,0.227,-0.927,0.245
1741735527.463,0.214,-0.928,0.241
1741735527.523,0.205,-0.932,0.222
1741735527.523,0.218,-0.940,0.228
1741735527.523,0.224,-0.935,0.248
1741735527.587,0.237,-0.925,0.241
1741735527.644,0.220,-0.941,0.218
1741735527.644,0.239,-0.936,0.246
1741735527.644,0.253,-0.930,0.244
1741735527.690,0.243,-0.923,0.242
1741735527.690,0.235,-0.946,0.237
1741735527.690,0.228,-0.931,0.237
1741735527.747,0.240,-0.920,0.242
1741735527.747,0.252,-0.922,0.250
1741735527.747,0.258,-0.922,0.263
1741735527.807,0.247,-0.921,0.269
1741735527.807,0.262,-0.909,0.266
1741735527.807,0.257,-0.931,0.276
1741735527.885,0.247,-0.918,0.252
1741735527.885,0.251,-0.922,0.245
1741735527.885,0.265,-0.925,0.253
1741735527.916,0.260,-0.924,0.259
1741735527.916,0.255,-0.931,0.269
1741735527.916,0.236,-0.928,0.281
1741735527.972,0.231,-0.919,0.296
1741735527.972,0.253,-0.899,0.304
1741735527.972,0.247,-0.912,0.328
1741735528.033,0.250,-0.890,0.311
1741735528.033,0.241,-0.901,0.317
1741735528.033,0.235,-0.909,0.329
1741735528.092,0.228,-0.923,0.323
1741735528.092,0.249,-0.885,0.319
1741735528.092,0.265,-0.872,0.340
1741735528.140,0.281,-0.862,0.356
1741735528.140,0.281,-0.892,0.363
1741735528.140,0.260,-0.879,0.344
1741735528.198,0.276,-0.848,0.363
1741735528.198,0.316,-0.850,0.376
1741735528.198,0.327,-0.855,0.378
1741735528.258,0.309,-0.867,0.363
1741735528.258,0.300,-0.877,0.373
1741735528.258,0.317,-0.856,0.378
1741735528.318,0.331,-0.843,0.383
1741735528.318,0.335,-0.840,0.371
1741735528.318,0.328,-0.853,0.398
1741735528.378,0.333,-0.854,0.389
1741735528.378,0.325,-0.868,0.366
1741735528.378,0.317,-0.874,0.353
1741735528.427,0.307,-0.866,0.352
1741735528.427,0.306,-0.861,0.347
1741735528.427,0.316,-0.854,0.361
1741735528.482,0.323,-0.870,0.366
1741735528.482,0.327,-0.869,0.361
1741735528.482,0.329,-0.866,0.346
1741735528.543,0.335,-0.865,0.341
1741735528.543,0.339,-0.860,0.348
1741735528.543,0.329,-0.859,0.329
1741735528.603,0.311,-0.898,0.312
1741735528.603,0.298,-0.900,0.311
1741735528.603,0.328,-0.862,0.331
1741735528.649,0.350,-0.868,0.347
1741735528.649,0.341,-0.882,0.346
1741735528.649,0.315,-0.872,0.326
1741735528.712,0.323,-0.872,0.325
1741735528.712,0.339,-0.877,0.327
1741735528.712,0.348,-0.870,0.321
1741735528.768,0.344,-0.873,0.327
1741735528.768,0.333,-0.882,0.323
1741735528.768,0.326,-0.873,0.322
1741735528.828,0.350,-0.872,0.330
1741735528.828,0.347,-0.877,0.326
1741735528.828,0.322,-0.876,0.316
1741735528.888,0.320,-0.887,0.314
1741735528.888,0.341,-0.880,0.315
1741735528.888,0.357,-0.874,0.324
1741735528.963,0.337,-0.876,0.316
1741735528.963,0.324,-0.881,0.311
1741735528.963,0.322,-0.878,0.325
1741735528.995,0.327,-0.879,0.329
1741735528.995,0.316,-0.891,0.312
1741735528.995,0.304,-0.890,0.309
1741735529.053,0.322,-0.896,0.316
1741735529.053,0.324,-0.885,0.327
1741735529.053,0.329,-0.874,0.345
1741735529.112,0.330,-0.874,0.380
1741735529.112,0.318,-0.869,0.401
1741735529.112,0.315,-0.860,0.422
1741735529.158,0.332,-0.827,0.424
1741735529.158,0.326,-0.827,0.415
1741735529.158,0.309,-0.842,0.400
1741735529.222,0.289,-0.866,0.350
1741735529.222,0.276,-0.889,0.298
1741735529.222,0.252,-0.878,0.276
1741735529.277,0.257,-0.905,0.255
1741735529.277,0.261,-0.916,0.253
1741735529.277,0.256,-0.927,0.247
1741735529.325,0.237,-0.939,0.245
1741735529.325,0.226,-0.944,0.219
1741735529.325,0.218,-0.939,0.210
1741735529.383,0.206,-0.939,0.213
1741735529.383,0.206,-0.939,0.202
1741735529.383,0.207,-0.951,0.199
1741735529.443,0.196,-0.946,0.186
1741735529.443,0.166,-0.950,0.182
1741735529.443,0.160,-0.961,0.183
1741735529.518,0.179,-0.955,0.185
1741735529.518,0.181,-0.952,0.198
1741735529.518,0.181,-0.943,0.198
1741735529.551,0.164,-0.932,0.208
1741735529.551,0.179,-0.953,0.207
1741735529.551,0.189,-0.950,0.217
1741735529.608,0.189,-0.939,0.229
1741735529.608,0.199,-0.938,0.232
1741735529.608,0.208,-0.935,0.224
1741735529.668,0.216,-0.941,0.223
1741735529.668,0.208,-0.944,0.228
1741735529.668,0.204,-0.946,0.241
1741735529.728,0.206,-0.932,0.238
1741735529.728,0.213,-0.924,0.227
1741735529.728,0.216,-0.936,0.219
1741735529.790,0.205,-0.938,0.221
1741735529.790,0.212,-0.943,0.221
1741735529.790,0.209,-0.933,0.222
1741735529.836,0.204,-0.940,0.229
1741735529.836,0.196,-0.944,0.216
1741735529.836,0.197,-0.945,0.211
1741735529.893,0.184,-0.936,0.219
1741735529.893,0.203,-0.936,0.221
1741735529.893,0.215,-0.935,0.223
1741735529.952,0.212,-0.938,0.220
1741735529.952,0.210,-0.938,0.211
1741735529.952,0.220,-0.938,0.212
1741735530.012,0.232,-0.936,0.217
1741735530.012,0.234,-0.933,0.224
1741735530.012,0.237,-0.933,0.221
1741735530.072,0.228,-0.931,0.218
1741735530.072,0.218,-0.942,0.223
1741735530.072,0.218,-0.925,0.229
1741735530.135,0.229,-0.923,0.232
1741735530.135,0.228,-0.931,0.226
1741735530.135,0.206,-0.941,0.221
1741735530.180,0.204,-0.948,0.211
1741735530.180,0.206,-0.954,0.217
1741735530.180,0.203,-0.950,0.238
1741735530.238,0.204,-0.938,0.260
1741735530.238,0.214,-0.932,0.272
1741735530.238,0.208,-0.942,0.257
1741735530.297,0.192,-0.950,0.223
1741735530.297,0.166,-0.955,0.231
1741735530.297,0.125,-0.927,0.253
1741735530.346,0.136,-0.910,0.291
1741735530.346,0.179,-0.923,0.320
1741735530.346,0.201,-0.899,0.333
1741735530.403,0.189,-0.892,0.303
1741735530.403,0.162,-0.934,0.294
1741735530.403,0.164,-0.918,0.279
1741735530.463,0.197,-0.926,0.300
1741735530.463,0.229,-0.882,0.322
1741735530.463,0.257,-0.889,0.346
1741735530.522,0.254,-0.874,0.366
1741735530.522,0.250,-0.880,0.354
1741735530.522,0.248,-0.881,0.364
1741735530.567,0.252,-0.908,0.337
1741735530.567,0.273,-0.877,0.349
1741735530.567,0.282,-0.892,0.378
1741735530.643,0.286,-0.855,0.357
1741735530.643,0.270,-0.866,0.370
1741735530.643,0.261,-0.875,0.353
1741735530.687,0.265,-0.894,0.340
1741735530.687,0.270,-0.899,0.338
1741735530.687,0.281,-0.890,0.340
1741735530.747,0.280,-0.877,0.345
1741735530.747,0.272,-0.884,0.340
1741735530.747,0.264,-0.884,0.335
1741735530.809,0.269,-0.894,0.347
1741735530.809,0.284,-0.886,0.335
1741735530.809,0.284,-0.890,0.333
1741735530.853,0.275,-0.885,0.311
1741735530.853,0.262,-0.909,0.301
1741735530.853,0.266,-0.905,0.299
1741735530.914,0.285,-0.896,0.315
1741735530.914,0.300,-0.883,0.323
1741735530.914,0.310,-0.883,0.336
1741735530.972,0.306,-0.886,0.326
1741735530.972,0.289,-0.894,0.316
1741735530.972,0.297,-0.892,0.315
1741735531.032,0.299,-0.892,0.317
1741735531.032,0.303,-0.889,0.319
1741735531.032,0.300,-0.881,0.326
1741735531.078,0.299,-0.887,0.330
1741735531.078,0.307,-0.885,0.330
1741735531.078,0.303,-0.883,0.327
1741735531.138,0.287,-0.895,0.324
1741735531.138,0.287,-0.886,0.317
1741735531.138,0.286,-0.891,0.325
1741735531.198,0.297,-0.890,0.325
1741735531.198,0.301,-0.876,0.339
1741735531.198,0.301,-0.888,0.332
1741735531.246,0.280,-0.891,0.319
1741735531.246,0.283,-0.883,0.327
1741735531.246,0.304,-0.885,0.341
1741735531.303,0.293,-0.885,0.330
1741735531.303,0.295,-0.892,0.318
1741735531.303,0.299,-0.885,0.307
1741735531.363,0.300,-0.905,0.298
1741735531.363,0.295,-0.896,0.287
1741735531.363,0.303,-0.891,0.291
1741735531.423,0.315,-0.893,0.300
1741735531.423,0.310,-0.897,0.313
1741735531.423,0.315,-0.888,0.337
1741735531.486,0.314,-0.886,0.357
1741735531.486,0.284,-0.885,0.352
1741735531.486,0.274,-0.865,0.356
1741735531.528,0.262,-0.871,0.384
1741735531.528,0.246,-0.872,0.387
1741735531.528,0.230,-0.872,0.382
1741735531.588,0.227,-0.883,0.368
1741735531.588,0.206,-0.898,0.355
1741735531.588,0.200,-0.892,0.346
1741735531.648,0.212,-0.885,0.368
1741735531.648,0.230,-0.879,0.387
1741735531.648,0.248,-0.879,0.380
1741735531.726,0.245,-0.879,0.378
1741735531.726,0.264,-0.881,0.363
1741735531.726,0.279,-0.881,0.363
1741735531.769,0.287,-0.878,0.369
1741735531.769,0.271,-0.880,0.345
1741735531.769,0.258,-0.897,0.336
1741735531.829,0.272,-0.882,0.325
1741735531.829,0.288,-0.886,0.324
1741735531.829,0.290,-0.898,0.318
1741735531.873,0.275,-0.900,0.309
1741735531.873,0.266,-0.899,0.303
1741735531.873,0.269,-0.901,0.315
1741735531.933,0.288,-0.886,0.326
1741735531.933,0.294,-0.887,0.334
1741735531.933,0.286,-0.886,0.331
1741735531.994,0.278,-0.887,0.319
1741735531.994,0.271,-0.914,0.307
1741735531.994,0.263,-0.906,0.299
1741735532.054,0.261,-0.900,0.305
1741735532.054,0.254,-0.921,0.354
1741735532.054,0.270,-0.936,0.399
1741735532.098,0.316,-0.926,0.450
1741735532.098,0.360,-0.879,0.453
1741735532.098,0.329,-0.866,0.392
1741735532.158,0.263,-0.886,0.284
1741735532.158,0.192,-0.895,0.220
1741735532.158,0.164,-0.955,0.194
1741735532.219,0.180,-0.942,0.218
1741735532.219,0.245,-0.929,0.263
1741735532.219,0.266,-0.918,0.304
1741735532.267,0.236,-0.935,0.308
1741735532.267,0.238,-0.898,0.233
1741735532.267,0.202,-0.830,0.148
1741735532.323,0.090,-0.819,0.159
1741735532.323,0.259,-0.764,0.283
1741735532.323,0.409,-0.893,0.288
1741735532.383,0.550,-0.853,0.196
1741735532.383,0.575,-0.924,0.085
1741735532.383,0.609,-1.059,-0.006
1741735532.443,0.531,-1.051,-0.065
1741735532.443,0.428,-1.064,-0.123
1741735532.443,0.326,-1.036,-0.211
1741735532.488,0.235,-0.940,-0.239
1741735532.488,0.205,-0.833,-0.200
1741735532.488,0.178,-0.792,-0.094
1741735532.563,0.178,-0.654,0.001
1741735532.563,0.177,-0.568,-0.009
1741735532.563,0.033,-0.504,0.018
1741735532.607,0.121,-0.787,0.015
1741735532.667,-0.094,-1.721,-0.405
1741735532.667,-0.128,-1.480,-0.432
1741735532.667,-0.186,-1.184,-0.312
1741735532.712,-0.053,-1.074,-0.165
1741735532.712,0.042,-1.154,-0.116
1741735532.712,-0.029,-1.037,-0.046
1741735532.772,-0.069,-0.998,-0.033
1741735532.772,-0.316,-0.979,0.023
1741735532.772,-0.336,-0.916,-0.028
1741735532.835,-0.328,-0.955,0.008
1741735532.835,-0.095,-1.093,-0.097
1741735532.835,-0.090,-1.022,0.004
1741735532.895,-0.032,-0.954,-0.035
1741735532.895,0.100,-0.849,-0.049
1741735532.895,0.166,-0.850,-0.046
1741735532.937,0.027,-0.892,-0.072
1741735532.937,-0.422,-1.635,0.147
1741735532.937,-0.207,-1.353,0.210
1741735532.998,-0.015,-0.980,0.178
1741735532.998,0.111,-0.778,0.126
1741735532.998,0.148,-0.824,0.193
1741735533.058,0.072,-1.019,0.248
1741735533.058,0.000,-1.060,0.263
1741735533.058,-0.009,-0.932,0.230
1741735533.117,0.008,-0.899,0.245
1741735533.117,0.039,-0.905,0.252
1741735533.117,0.059,-0.930,0.249
1741735533.165,0.050,-0.951,0.258
1741735533.165,0.029,-0.942,0.277
1741735533.165,-0.056,-0.919,0.263
1741735533.226,-0.042,-0.868,0.230
1741735533.226,0.029,-0.838,0.227
1741735533.226,0.105,-0.809,0.252
1741735533.283,0.074,-0.841,0.334
1741735533.283,-0.010,-0.825,0.309
1741735533.283,0.098,-0.758,0.168
1741735533.343,0.131,-0.796,0.094
1741735533.343,0.167,-0.693,0.009
1741735533.343,0.226,-0.509,-0.014
1741735533.391,0.325,-0.309,-0.000
1741735533.391,-0.229,-0.163,0.186
1741735533.391,1.132,-0.418,-0.223
1741735533.447,1.199,-0.169,-0.116
1741735533.447,0.833,-0.022,-0.186
1741735533.447,0.560,-0.137,-0.344
1741735533.508,0.460,-0.142,-0.266
1741735533.508,0.497,-0.191,-0.315
1741735533.508,-0.757,-1.626,1.981
1741735533.568,-0.192,0.379,-0.671
1741735533.568,0.897,0.190,-0.682
1741735533.568,0.561,-0.073,-0.858
1741735533.628,0.505,-0.080,-0.776
1741735533.628,0.232,-0.257,-1.045
1741735533.628,0.432,-0.097,-0.906
1741735533.677,0.522,-0.060,-0.872
1741735533.677,0.240,-0.270,-1.155
1741735533.677,0.466,-0.175,-0.839
1741735533.732,0.396,-0.129,-0.907
1741735533.732,0.454,-0.119,-0.908
1741735533.732,0.436,-0.123,-0.889
1741735533.792,0.459,-0.127,-0.887
1741735533.792,0.441,-0.122,-0.896
1741735533.792,0.451,-0.121,-0.890
1741735533.852,0.443,-0.119,-0.891
1741735533.852,0.444,-0.124,-0.893
1741735533.852,0.449,-0.125,-0.889
1741735533.898,0.444,-0.122,-0.893
1741735533.898,0.446,-0.124,-0.898
1741735533.898,0.445,-0.121,-0.891
